Transport,Vehicle Type,Vehicle Monthly Distance Km,Energy efficiency,Waste Bag Weekly Count,Recycling,Monthly Grocery Bill,Frequency of Traveling by Air,CarbonEmission
2,0,87,0,3,9,257,1,1517
2,0,88,2,5,15,164,1,1556
0,3,7368,0,3,0,160,2,2584
2,0,51,2,5,15,70,0,1857
1,0,1185,0,4,0,131,3,2592
2,0,19,1,2,4,153,1,1354
0,3,5267,2,6,14,299,1,3376
0,3,5321,0,2,10,222,3,3386
2,0,52,0,1,13,116,1,920
2,0,69,1,3,7,143,2,1484
1,0,1759,1,3,12,201,3,2861
2,0,81,0,5,3,229,0,2064
2,0,98,0,7,10,299,2,2132
1,0,118,0,2,13,191,1,865
1,0,192,1,4,12,194,0,2436
1,0,1843,2,3,14,182,0,1757
0,2,1635,2,3,1,109,0,2501
1,0,1464,1,3,4,158,3,2753
0,3,9658,2,2,10,83,2,2218
0,4,7843,1,1,8,233,1,2483
1,0,612,0,2,8,246,3,2106
2,0,37,1,5,14,89,3,3127
0,1,4226,0,7,1,85,2,3045
1,0,249,2,4,14,189,0,2023
1,0,1107,0,5,14,182,1,2366
1,0,1704,0,7,10,218,3,3933
1,0,420,1,5,15,58,1,1172
0,5,4472,2,4,9,173,2,2989
0,2,101,1,2,0,96,1,1650
1,0,996,2,6,3,272,2,2255
1,0,32,2,3,1,115,1,1325
0,1,746,0,6,2,179,0,3380
0,3,2638,2,6,9,190,1,2318
2,0,9,0,1,13,246,2,1448
1,0,1902,0,2,0,140,3,3585
0,3,7788,0,6,10,95,3,4882
1,0,1939,0,3,13,233,0,1500
0,2,2512,1,5,2,227,0,2015
1,0,686,2,5,15,296,3,4542
2,0,41,1,4,11,283,1,2030
2,0,68,1,5,13,184,0,2398
1,0,430,2,1,9,123,0,1678
1,0,1016,1,6,12,225,3,2688
0,4,2597,1,6,4,211,1,2259
2,0,54,0,7,13,276,3,3281
0,4,3729,1,1,14,50,0,3560
1,0,1067,0,5,8,66,3,2080
2,0,24,0,7,11,109,0,1555
1,0,1499,0,4,3,161,3,3555
1,0,191,2,1,15,207,2,1095
2,0,46,2,3,14,107,3,2777
2,0,66,2,1,2,255,2,1761
1,0,1818,1,7,13,236,1,1737
2,0,33,1,1,10,268,1,1255
1,0,1193,0,6,12,201,2,1952
2,0,75,0,4,13,264,0,2330
1,0,1712,1,1,7,98,0,1617
2,0,65,0,7,2,295,3,3033
0,2,7590,1,3,10,190,2,2514
0,3,7943,1,6,15,51,2,4014
1,0,104,2,1,3,243,2,1095
2,0,32,2,4,0,132,0,1974
1,0,622,0,2,4,109,0,1707
0,2,4700,2,2,3,282,0,1933
2,0,71,2,3,0,125,0,2742
0,2,7398,0,4,10,156,0,2282
0,1,8656,2,1,12,88,1,3680
2,0,14,1,1,14,108,0,1342
0,4,3826,1,7,6,111,2,2045
1,0,825,0,4,1,253,2,1950
1,0,417,0,7,15,200,3,2569
2,0,27,2,7,12,139,1,1582
0,5,9767,0,7,2,260,2,5145
2,0,44,0,5,3,261,1,1082
2,0,7,1,5,9,160,0,2637
2,0,21,0,5,8,175,3,2937
1,0,1615,0,7,0,291,1,2095
1,0,1078,1,7,10,90,3,2056
0,3,8877,2,7,5,155,3,4231
2,0,49,2,7,2,127,1,1634
2,0,66,1,4,13,246,1,1737
0,3,5539,2,4,0,208,2,2686
2,0,87,0,7,12,260,0,2703
1,0,555,1,1,10,52,1,1262
0,5,8026,1,7,0,133,0,6176
0,3,6134,0,1,14,221,1,1864
2,0,50,2,7,6,107,2,538
2,0,40,2,6,14,262,2,1530
2,0,21,0,1,5,63,1,691
1,0,511,0,5,3,126,2,1182
1,0,344,2,5,7,269,2,1638
1,0,436,1,2,12,106,1,998
1,0,673,2,7,3,113,3,2726
0,4,6571,2,7,14,261,1,4038
2,0,14,2,4,5,267,1,1396
2,0,18,1,4,13,111,2,1575
0,1,8457,1,4,13,127,3,4729
0,4,2463,2,2,3,170,0,1780
1,0,145,1,5,6,242,1,1376
1,0,1763,1,4,6,269,2,1813
1,0,688,0,7,7,206,2,2002
0,4,1170,0,2,3,220,1,1208
0,4,5102,0,5,2,285,0,3166
2,0,91,2,4,10,142,2,1134
2,0,39,0,2,9,91,1,974
0,4,2222,0,1,14,152,0,2009
2,0,86,1,7,11,157,1,1418
2,0,1,0,5,7,169,1,926
2,0,32,1,1,6,150,1,793
1,0,1941,2,3,12,156,1,1571
0,3,9623,0,1,0,214,2,3200
0,4,6726,0,5,8,248,1,3362
1,0,626,2,3,11,283,0,2262
1,0,1257,1,4,5,108,3,2787
2,0,10,0,7,0,98,3,3451
0,3,4206,2,7,8,293,2,2629
2,0,1,1,1,1,270,1,1302
0,2,7185,1,4,13,279,3,3859
0,1,3225,1,5,2,229,2,1878
1,0,843,1,7,5,266,1,947
2,0,3,2,2,7,79,3,2005
1,0,8,0,6,2,293,0,3316
0,5,4362,1,5,14,288,3,5279
2,0,69,2,2,3,276,0,1259
0,5,8046,1,1,13,240,2,4552
0,1,6852,2,3,5,97,1,2225
2,0,57,1,6,0,202,0,2039
0,1,7926,1,5,10,154,3,5735
0,2,5391,0,4,9,173,3,2866
2,0,19,2,7,5,81,1,2014
0,1,3775,1,4,4,125,3,3617
1,0,1532,1,6,7,158,2,1404
2,0,5,2,6,15,79,0,1664
1,0,737,1,3,4,293,3,2598
1,0,1587,0,1,0,56,2,1153
0,3,59,1,3,1,101,3,2754
1,0,1010,1,7,14,52,3,2860
2,0,30,0,7,13,97,1,939
0,3,9745,0,2,7,53,1,2760
0,3,3201,0,5,7,246,0,2358
0,1,3228,2,1,10,87,1,2139
0,5,9599,0,4,9,110,1,4974
1,0,1326,2,5,15,299,2,1739
2,0,54,1,4,7,176,1,984
0,4,7188,0,4,6,67,3,4546
2,0,85,2,4,13,120,3,2950
2,0,34,2,7,12,50,3,2635
1,0,1041,2,5,9,193,2,913
0,1,5833,1,5,3,132,2,2099
0,2,112,2,4,8,215,3,2268
2,0,2,0,3,12,111,2,1466
0,4,7989,0,5,1,221,1,4056
2,0,12,1,5,4,235,2,2424
0,5,4553,1,5,2,183,2,3016
1,0,1613,2,5,13,173,3,2672
2,0,86,1,2,5,53,1,847
1,0,1789,1,2,12,186,1,868
2,0,27,1,2,13,189,1,1382
0,3,9242,0,3,10,264,1,2680
2,0,22,2,6,6,166,2,1116
2,0,10,1,3,10,179,2,1710
2,0,23,2,7,2,108,3,2752
1,0,885,2,3,2,169,2,1781
1,0,87,1,3,6,92,0,1415
0,5,2660,2,5,13,146,2,2265
2,0,14,2,4,5,162,1,1393
0,2,4416,2,2,12,271,3,2947
1,0,1364,1,5,7,117,0,2413
1,0,1116,1,2,14,188,3,2704
1,0,1060,2,5,9,296,2,1162
0,2,6246,2,3,15,194,0,2265
0,5,5866,0,5,11,237,0,4035
0,2,7978,0,7,14,233,0,2306
0,3,4093,2,6,7,167,1,1842
2,0,24,1,6,12,61,1,1803
2,0,90,0,2,13,54,1,938
2,0,43,2,5,14,120,0,2800
1,0,323,1,6,0,270,0,1472
2,0,73,1,3,1,162,1,1926
0,4,9584,0,4,11,271,0,4625
0,2,5899,2,4,4,174,1,1567
1,0,892,2,6,1,275,2,1598
2,0,86,2,1,4,248,1,932
1,0,1374,2,2,9,230,2,1094
0,2,4312,0,1,2,97,0,1272
0,1,6482,0,3,15,179,3,4561
2,0,92,0,6,12,72,1,2150
1,0,367,2,5,15,137,0,2310
2,0,6,0,3,15,166,1,1782
0,5,9598,1,6,3,230,1,4209
0,2,2580,0,2,11,196,3,2830
2,0,59,1,5,6,196,0,2066
0,1,3026,0,7,4,71,0,2404
0,5,7023,0,4,1,286,0,4846
2,0,93,0,6,13,129,1,1611
2,0,74,2,4,2,294,1,1125
0,4,4376,0,2,12,105,3,4335
1,0,1264,2,3,3,113,1,866
1,0,1580,2,3,4,192,2,1348
2,0,64,1,7,10,129,2,1741
2,0,55,0,6,9,128,3,2896
1,0,1338,1,2,1,141,3,2409
1,0,772,1,2,7,131,1,663
2,0,27,2,4,0,142,0,2096
0,5,2311,0,2,15,141,3,3683
0,2,1834,0,5,13,196,0,1713
2,0,35,2,2,7,142,2,1529
0,2,954,0,1,2,268,3,2387
0,5,5093,2,4,11,172,1,3913
0,4,9062,2,4,15,186,2,4068
0,2,9799,2,4,12,285,3,3149
0,5,7719,1,3,3,168,0,3676
1,0,488,0,7,12,232,2,1745
0,1,5122,0,4,1,74,0,3135
0,1,8771,0,6,15,168,3,4156
2,0,76,2,5,13,229,0,2033
1,0,1937,1,4,5,130,2,920
1,0,902,1,6,3,132,3,2902
0,1,7201,0,5,0,109,0,4513
0,2,3280,1,6,10,90,1,1350
0,3,1349,2,1,5,211,0,1630
1,0,994,2,4,2,51,2,1509
1,0,1903,1,7,12,166,3,4068
2,0,6,0,6,10,123,3,2578
0,4,626,1,2,1,290,3,2448
1,0,431,1,7,10,296,2,2660
2,0,60,2,4,8,240,0,2046
2,0,73,0,1,0,171,1,1519
0,5,7703,0,6,2,142,0,5162
1,0,1366,1,7,6,173,1,782
0,3,9611,1,4,14,206,0,4215
1,0,839,2,6,11,208,3,3865
2,0,77,1,7,4,56,0,2376
2,0,77,2,7,6,292,1,1592
2,0,77,0,3,1,98,2,1351
2,0,69,0,4,4,179,3,2722
1,0,1484,2,6,3,253,1,1593
1,0,362,1,1,10,175,1,1247
2,0,30,0,6,2,98,3,2229
2,0,13,0,5,11,216,3,3009
0,2,1219,2,4,8,171,1,783
1,0,1802,2,1,11,249,0,1538
1,0,1523,2,2,4,255,3,2326
1,0,609,1,2,1,149,0,2762
1,0,1331,2,6,2,67,2,2676
0,5,654,2,3,7,69,1,1515
2,0,45,1,3,14,158,0,2232
2,0,67,2,5,11,275,2,2090
0,4,8869,0,4,6,286,0,4116
2,0,0,1,3,6,103,0,1642
1,0,670,1,2,4,127,2,1536
1,0,1262,2,3,15,228,0,1807
0,5,1471,0,2,10,299,0,2065
2,0,8,0,2,14,241,1,1124
1,0,884,0,6,0,86,0,2227
1,0,1060,1,2,12,102,2,1322
1,0,1537,0,2,13,84,3,2999
0,4,4171,0,7,8,147,3,4893
1,0,240,2,4,11,97,0,2264
0,1,8308,0,5,8,98,3,4847
0,1,4987,2,7,13,203,3,4998
1,0,1869,0,5,15,183,1,1358
2,0,33,0,7,11,204,2,1062
0,4,6879,2,2,8,181,0,2805
0,2,1815,1,1,10,234,3,2181
0,5,8898,2,7,14,241,0,5592
2,0,14,0,5,15,204,0,2453
0,2,3633,0,5,4,100,0,2133
1,0,1285,1,4,13,194,0,1933
2,0,7,1,1,5,189,1,1104
1,0,1778,2,7,11,162,0,2583
1,0,1896,0,7,15,206,0,2694
2,0,19,0,6,13,247,1,1961
0,4,5539,0,2,6,225,1,1923
1,0,1652,2,4,3,256,3,2912
2,0,37,1,6,10,195,3,2808
1,0,1703,0,6,15,112,1,1098
2,0,46,0,5,4,124,0,2916
1,0,1970,1,1,8,182,3,2145
1,0,12,0,2,11,167,1,1330
2,0,74,1,3,13,180,0,1813
2,0,19,2,3,5,202,0,2391
1,0,1681,1,3,4,254,3,3268
0,3,7640,0,1,11,70,0,3528
0,4,6653,0,2,15,116,3,4395
1,0,1130,0,5,5,276,2,1880
1,0,313,0,3,4,224,3,3088
2,0,86,2,3,11,243,0,1730
0,1,4730,0,5,4,160,2,2617
2,0,15,0,7,4,256,2,1817
2,0,68,1,7,3,191,3,2199
2,0,63,1,6,14,298,1,1429
1,0,977,2,2,7,116,3,1904
0,1,9965,0,1,0,214,1,3804
1,0,1507,2,2,12,272,3,2862
1,0,1490,0,1,7,161,0,1426
2,0,62,2,7,2,186,0,2165
1,0,1873,0,2,10,176,2,1020
2,0,54,1,3,14,204,0,1960
0,4,4992,0,2,4,188,3,5340
0,2,475,1,6,8,159,0,1746
2,0,55,1,4,9,284,0,2056
0,5,2336,1,1,3,123,3,3112
2,0,45,2,1,10,265,2,1102
0,2,3976,0,2,8,275,1,1188
1,0,1884,0,1,4,157,2,1993
0,5,5776,0,4,0,76,2,3135
2,0,25,2,7,9,106,0,1944
1,0,789,1,7,10,131,2,1248
2,0,26,0,2,5,111,0,1502
2,0,71,0,7,12,136,2,2190
1,0,515,2,1,11,283,3,3121
1,0,1242,2,1,3,238,3,2543
1,0,1864,1,6,12,191,1,2443
1,0,1835,0,4,3,141,0,2043
2,0,39,2,7,4,254,0,2193
1,0,488,1,7,2,258,2,1804
1,0,435,1,2,11,107,1,1107
0,5,2110,2,1,12,267,2,1861
1,0,47,1,2,6,69,1,1110
2,0,14,2,7,3,261,0,2519
1,0,1871,0,1,5,110,3,2482
1,0,72,2,3,3,115,0,1363
0,4,8521,0,2,1,72,2,3645
2,0,27,0,6,2,77,1,1678
0,2,5958,1,1,14,274,3,2738
1,0,1726,2,5,4,60,0,1741
2,0,17,1,7,9,166,2,898
1,0,549,2,7,15,274,2,2181
1,0,1696,1,7,2,61,0,1963
1,0,1479,2,5,8,218,1,1893
1,0,967,0,3,3,209,0,1528
0,5,8192,1,4,1,194,3,6637
0,3,3257,1,2,12,293,3,2484
2,0,77,1,6,8,204,3,2565
1,0,1405,2,4,2,239,0,1760
1,0,1979,0,6,13,124,1,1860
1,0,317,1,6,11,259,2,2170
2,0,67,2,1,13,228,3,2942
0,1,35,1,3,10,257,2,1562
1,0,279,2,7,1,181,1,1746
0,1,9366,0,3,3,207,3,4734
1,0,1648,2,3,6,127,1,1903
2,0,28,1,5,9,183,2,903
1,0,1935,2,4,14,151,0,1829
2,0,72,1,6,9,211,2,2041
2,0,92,1,5,6,239,3,2234
2,0,13,2,7,4,99,0,2167
2,0,72,1,5,11,236,3,2426
2,0,8,1,2,13,103,0,1770
2,0,6,0,5,4,173,2,1580
1,0,1279,1,7,13,64,0,1869
2,0,98,1,7,8,261,3,2575
2,0,80,0,4,13,114,0,1397
0,4,599,2,5,7,290,1,2145
0,1,9004,1,2,7,186,2,4314
1,0,192,0,6,2,96,3,2215
1,0,287,1,5,15,133,0,3501
0,1,9528,2,2,2,140,1,3933
0,3,1507,1,5,4,125,2,2554
0,4,9098,2,1,2,247,3,4300
1,0,1202,2,5,11,142,0,2577
0,3,6797,0,5,7,64,3,3422
1,0,1864,0,2,0,213,3,2220
1,0,475,2,6,15,253,2,1213
0,1,7608,1,7,7,236,1,3904
2,0,85,1,4,5,191,1,1097
1,0,479,2,5,13,144,2,1466
0,5,5457,2,5,8,118,3,3728
2,0,77,0,5,2,284,1,869
1,0,1488,2,3,15,215,3,2067
0,5,6229,2,2,5,89,2,2922
1,0,1608,1,3,0,132,3,2452
2,0,58,1,1,14,264,0,1271
2,0,44,2,2,7,238,0,2342
1,0,793,2,2,14,146,0,1954
2,0,16,1,6,14,50,3,3676
2,0,16,2,4,7,154,3,2416
2,0,50,1,5,12,132,3,2553
0,2,2154,0,1,6,176,1,1451
1,0,188,2,3,12,250,3,2079
0,4,7026,0,6,12,249,1,3318
2,0,20,0,5,0,174,1,1730
1,0,627,0,6,13,204,1,2435
2,0,6,2,3,9,280,1,1571
0,2,4676,0,2,15,266,2,1259
1,0,459,2,5,10,162,3,2550
1,0,791,0,6,10,113,3,2772
2,0,78,0,5,8,75,3,2093
2,0,18,1,5,7,103,2,937
2,0,17,0,6,9,217,1,2496
1,0,1991,1,5,9,97,1,1496
0,3,2511,2,3,5,219,1,1555
0,5,1548,2,4,9,274,0,2044
0,2,3514,0,4,12,254,1,2066
0,2,6505,2,6,5,218,0,2400
0,2,8610,1,7,1,56,2,1852
0,5,6452,2,7,8,204,0,4814
1,0,989,1,3,6,104,3,2584
1,0,1974,2,6,15,93,0,2614
0,5,9779,1,4,1,63,0,5409
1,0,745,2,6,0,67,0,1971
1,0,1568,1,6,1,74,1,1423
1,0,905,2,5,9,136,3,2779
2,0,32,0,2,0,116,1,1034
1,0,963,1,4,6,181,1,2093
1,0,1091,1,7,12,60,0,2574
2,0,38,2,2,6,117,3,2034
2,0,14,1,3,0,135,1,1294
1,0,1470,2,7,11,256,3,3752
1,0,1021,1,4,7,78,3,3273
1,0,1801,2,3,0,164,1,931
1,0,1775,1,6,2,248,3,3493
1,0,93,1,2,11,225,0,1493
2,0,73,0,2,14,250,2,1133
0,3,2511,2,2,1,220,2,2139
2,0,4,1,6,1,283,0,2050
1,0,1244,2,3,11,185,3,2609
0,2,8136,1,6,12,69,3,2404
0,2,1101,0,4,3,180,0,1929
0,3,2478,2,7,5,223,0,2803
2,0,47,1,6,0,53,0,1284
0,3,2162,1,4,7,67,0,1526
0,3,844,0,4,11,162,0,2014
2,0,77,0,2,0,229,0,2334
2,0,8,0,6,15,259,3,3579
1,0,78,0,2,15,277,3,2838
0,1,3699,2,3,9,161,2,2946
2,0,29,0,1,12,277,2,1627
2,0,40,2,3,12,272,3,2643
0,2,4155,0,3,6,68,0,2225
2,0,88,1,4,14,193,0,2196
0,5,7424,1,7,5,118,2,5476
0,2,499,0,4,3,212,1,1318
2,0,63,0,5,12,263,2,1602
2,0,96,1,7,13,228,0,2202
1,0,1711,2,1,9,181,3,2574
0,5,7793,1,2,5,166,0,4158
1,0,1733,1,3,6,171,1,1075
0,5,4905,2,2,6,288,3,3876
2,0,90,1,6,5,60,3,2674
2,0,45,0,5,1,248,2,1892
2,0,40,2,7,10,221,2,1960
2,0,19,2,4,7,158,2,1161
2,0,12,1,4,7,285,2,2176
0,5,9704,2,1,11,294,0,4877
0,1,3496,1,7,9,232,2,2785
2,0,55,0,5,3,183,2,1731
1,0,51,2,1,0,245,2,1641
1,0,1306,0,5,9,298,0,2695
1,0,1422,2,3,9,236,1,1381
0,1,5379,1,2,9,281,1,2658
2,0,89,1,2,5,194,0,1911
0,1,672,1,4,11,174,0,2010
2,0,86,1,6,10,139,0,2279
0,5,9165,2,5,12,51,3,5111
1,0,373,2,1,1,227,0,1350
2,0,67,1,5,9,282,0,2719
2,0,56,1,2,2,100,3,2461
0,5,6257,2,5,7,226,0,3988
2,0,26,1,3,13,86,3,2372
1,0,1589,2,6,1,132,3,3324
0,5,7206,2,2,6,227,0,4900
1,0,743,0,7,11,181,3,2358
0,1,1346,2,7,5,165,2,2116
0,5,5817,2,2,3,296,3,3628
2,0,38,0,2,1,162,0,2301
2,0,41,2,1,9,227,1,772
2,0,17,1,7,4,228,2,1742
0,2,5192,0,7,0,88,0,2053
2,0,3,2,2,10,56,1,1035
1,0,1514,0,6,9,238,1,2219
2,0,33,0,2,0,244,0,1914
2,0,83,1,2,14,291,3,3803
0,4,7957,1,6,13,238,1,3755
1,0,1746,2,2,12,279,1,1706
0,5,9172,1,7,13,266,0,4675
0,1,5287,2,6,6,235,0,3735
0,3,7042,0,6,3,80,2,3000
2,0,72,2,1,5,197,3,1998
2,0,59,0,2,6,290,3,2388
1,0,1574,2,2,0,118,1,1599
1,0,111,2,3,6,160,3,1468
1,0,852,2,3,7,99,2,1079
1,0,101,1,4,10,159,2,1923
0,5,8518,0,6,2,299,1,4557
0,2,5606,1,7,15,223,0,3441
2,0,98,2,3,2,123,2,908
0,4,2949,2,1,10,241,0,2699
2,0,87,1,4,1,121,1,1981
2,0,10,1,6,5,136,2,1175
2,0,77,1,3,6,184,3,2129
0,1,3581,1,5,14,241,2,2775
1,0,1679,2,7,10,233,3,3918
0,3,8940,2,1,12,143,2,2260
1,0,534,0,5,1,295,2,2028
1,0,9,2,5,12,285,3,2750
2,0,31,2,5,0,248,0,2553
0,1,2033,1,7,11,119,0,2384
0,2,3004,1,2,0,236,0,1621
0,4,1657,2,2,14,138,2,2073
0,2,266,2,3,14,163,0,1510
2,0,97,2,3,8,185,3,2295
1,0,343,1,4,10,215,3,3143
2,0,68,1,5,13,268,1,1518
1,0,1680,0,5,4,98,0,2136
2,0,22,1,1,6,128,2,1411
2,0,2,1,4,4,155,0,1760
1,0,1789,0,2,14,281,0,1838
1,0,652,1,5,11,206,3,2852
1,0,782,1,7,4,99,1,1548
2,0,0,1,5,3,52,0,1588
2,0,56,1,3,12,162,3,3378
1,0,206,0,6,10,251,0,2711
0,1,7058,2,6,3,71,3,5747
1,0,1616,1,3,6,254,3,2534
1,0,117,0,2,10,85,1,1865
1,0,293,1,1,13,161,0,1582
0,5,8782,0,5,13,104,3,5174
0,5,1261,1,6,12,226,0,3753
1,0,1591,2,2,13,186,2,1356
2,0,97,2,4,15,241,1,2376
0,1,6632,2,5,15,220,3,5163
0,1,8102,2,7,1,73,1,4771
0,4,9009,1,6,14,117,0,5032
2,0,69,2,6,15,65,0,2373
1,0,947,2,4,11,119,1,824
0,4,9580,0,5,8,273,3,6032
2,0,59,1,6,9,160,0,1971
0,3,9439,2,1,9,143,1,2865
0,4,8910,1,3,12,281,0,5039
2,0,22,1,4,10,247,1,1662
1,0,790,0,5,12,98,2,1914
0,2,9719,0,3,10,123,2,1269
1,0,1515,1,2,14,118,3,3066
0,1,681,2,2,3,123,3,2223
2,0,56,1,7,15,118,1,2047
1,0,1321,2,2,12,114,2,1722
2,0,58,1,3,4,267,1,1704
0,5,9029,0,5,10,105,2,4798
2,0,10,2,2,8,123,3,2021
0,4,3807,0,5,5,120,0,3161
1,0,743,2,3,10,258,1,1151
2,0,25,1,2,4,93,0,1414
1,0,1287,2,7,9,85,3,2748
1,0,508,2,6,2,65,1,2190
1,0,374,2,6,6,204,0,2345
0,4,1779,0,7,13,157,2,1860
0,5,6007,1,5,15,236,0,3758
1,0,747,1,5,12,289,0,2359
2,0,69,1,1,4,290,2,1146
1,0,892,2,7,9,161,3,2306
1,0,338,0,2,12,152,1,1131
2,0,87,1,4,14,286,3,3446
0,4,3187,1,5,0,95,1,2601
1,0,851,0,1,8,51,0,1919
1,0,874,2,7,9,57,3,2235
1,0,760,2,5,2,219,2,1749
0,4,2242,0,5,10,185,1,2070
0,5,6865,1,6,12,161,3,5578
2,0,73,0,3,15,140,2,1937
0,1,6226,1,2,6,249,1,2705
2,0,22,1,4,9,52,1,1544
2,0,49,2,3,7,120,0,2129
2,0,97,2,7,8,98,1,1107
0,3,6992,2,3,13,292,3,4324
1,0,30,2,2,2,243,1,917
0,5,1716,1,4,11,225,1,1656
1,0,906,2,7,14,58,0,2400
2,0,90,1,6,3,72,0,2057
0,4,135,0,2,10,90,1,1270
1,0,1098,2,1,3,142,3,2140
2,0,47,2,6,1,293,3,3300
1,0,1653,2,6,0,100,0,2800
2,0,3,1,6,13,120,1,1444
2,0,41,0,6,6,295,1,1265
0,4,8519,0,5,2,200,1,3559
0,3,8807,1,3,10,118,1,2943
0,1,3491,1,2,0,145,2,1998
1,0,1756,2,1,3,126,1,904
1,0,834,2,5,11,224,3,2729
2,0,70,1,5,4,78,2,2198
0,3,5011,1,6,3,209,0,2791
0,4,9484,1,6,3,266,2,4935
0,1,7391,1,7,12,115,3,4480
0,5,2971,0,6,8,195,3,3844
1,0,377,0,3,13,147,0,2405
2,0,51,2,6,8,99,2,1899
1,0,1999,2,7,10,125,0,2575
1,0,656,1,3,3,181,3,2450
2,0,24,1,1,12,66,0,1570
0,4,128,1,2,4,235,0,1758
0,2,2163,0,3,15,255,0,1956
1,0,1958,1,4,6,151,2,1441
1,0,1035,1,5,5,98,2,1097
2,0,87,0,3,6,254,1,885
2,0,80,1,4,10,158,3,2411
0,4,9522,0,7,15,65,0,4946
0,2,9475,0,4,1,111,0,1997
1,0,1877,2,5,4,197,3,3511
0,3,3969,0,6,1,256,2,1793
0,4,3986,2,2,9,281,2,3007
2,0,97,0,2,13,295,0,1919
1,0,36,2,3,14,256,1,1101
0,5,7900,0,7,9,74,3,5921
0,3,6344,2,1,3,253,0,3068
2,0,18,2,2,12,267,2,1835
1,0,1721,2,4,7,204,1,1653
1,0,1251,1,4,13,116,1,1164
2,0,14,1,3,10,214,0,2204
1,0,312,2,1,2,61,3,2554
0,2,4159,2,1,12,137,1,1640
2,0,35,2,7,1,64,1,1666
2,0,31,1,1,8,94,2,436
2,0,52,1,4,7,150,1,1120
1,0,1020,1,7,2,266,3,2898
1,0,1098,2,7,9,51,3,2466
1,0,1921,2,2,9,255,3,2893
2,0,52,1,2,14,74,3,2153
0,3,908,2,4,1,79,1,1455
0,4,2146,0,6,8,256,0,2406
0,3,7909,0,6,11,221,0,3458
1,0,989,2,4,0,168,2,1533
2,0,57,1,3,4,82,1,912
2,0,50,2,3,14,64,1,1592
2,0,89,2,4,9,139,0,1402
2,0,12,0,5,15,139,3,3481
1,0,287,2,6,1,217,2,1902
1,0,200,1,4,13,70,3,2384
0,3,4327,2,3,4,81,2,1645
2,0,10,1,3,8,100,1,679
1,0,268,0,6,2,119,3,2535
1,0,614,2,7,0,83,3,2892
0,3,8794,0,1,0,239,2,2255
0,5,3882,1,4,15,83,2,3114
2,0,71,1,6,13,94,3,1940
1,0,1197,1,6,7,141,1,1517
0,4,721,0,4,4,100,3,2730
1,0,1866,1,7,14,229,0,2846
1,0,438,0,7,11,190,3,2795
2,0,92,2,4,5,59,1,1114
0,4,6919,2,1,2,219,1,3053
2,0,93,2,6,8,68,0,2159
1,0,1350,2,6,11,65,0,1816
2,0,76,2,5,11,83,3,1589
1,0,1621,2,5,6,93,3,3170
2,0,40,2,1,6,172,1,874
2,0,57,1,1,0,118,3,2826
0,2,8713,0,7,11,224,2,1145
2,0,66,1,5,7,269,2,1203
0,4,1154,0,3,5,280,1,1525
0,2,3800,1,6,14,260,2,2206
1,0,53,0,4,11,296,3,2727
0,1,8262,2,6,15,86,1,3999
1,0,426,0,2,8,141,1,819
2,0,88,2,5,15,156,0,2083
1,0,1234,2,3,4,88,2,1339
1,0,1335,2,6,12,51,0,1990
0,5,5060,1,1,11,74,0,4627
0,5,3400,1,2,12,53,3,3928
1,0,648,1,3,2,147,0,1761
0,5,9061,1,3,0,252,2,6076
2,0,36,0,2,6,122,2,996
0,3,9168,0,6,9,201,0,3420
1,0,1034,1,3,7,237,1,1354
1,0,213,2,3,14,271,2,2064
0,1,4603,0,6,9,281,2,3181
1,0,1740,1,1,9,187,1,1077
0,5,1721,0,6,15,262,1,2682
1,0,526,2,2,6,179,1,1055
0,5,922,1,4,4,160,0,2137
0,1,9933,2,6,4,58,3,4206
1,0,1540,2,6,12,188,1,1972
1,0,180,1,1,0,172,0,1266
1,0,1507,1,7,1,207,2,1594
2,0,81,0,1,1,234,3,2351
0,5,959,0,5,3,188,2,2474
1,0,746,0,3,10,249,0,2322
1,0,817,2,2,11,259,1,1719
0,1,6119,1,6,6,256,2,2537
1,0,1849,2,3,4,297,3,2713
2,0,2,2,6,2,266,1,1357
0,5,2142,2,6,4,94,3,3506
0,4,4717,2,6,1,220,3,3947
2,0,19,2,5,1,229,0,1960
2,0,49,1,6,2,116,3,1917
2,0,97,1,2,7,58,0,1098
2,0,6,2,4,9,229,2,1594
0,3,9677,2,3,0,169,1,3212
1,0,158,2,3,15,114,0,2219
2,0,69,1,5,2,225,0,2915
2,0,48,2,4,1,203,0,3397
2,0,41,1,6,14,138,1,2333
0,3,9861,1,2,12,188,1,2332
2,0,6,2,2,7,126,0,2573
2,0,39,1,4,11,242,0,1991
1,0,568,0,7,0,141,2,1637
2,0,45,1,7,1,51,3,2660
0,3,8701,1,4,12,274,2,3666
1,0,1943,0,7,9,107,2,2047
2,0,46,2,4,12,171,2,1466
0,5,9658,1,2,9,125,0,6786
1,0,154,2,3,10,120,3,2546
1,0,500,2,3,0,236,2,1725
2,0,41,1,6,13,213,1,1475
0,4,9402,2,7,9,105,2,3944
2,0,90,2,4,10,116,2,1596
2,0,95,2,7,15,215,0,3285
2,0,15,0,7,8,101,3,2264
0,4,7026,2,6,5,250,0,5017
1,0,555,2,5,14,149,0,2755
0,3,107,2,1,3,157,0,1712
0,4,8187,1,4,15,273,3,5030
2,0,53,0,3,11,184,1,1598
2,0,42,0,4,9,124,1,1355
0,5,4747,1,2,8,140,2,2865
